X,Y,Z
2615,6345,18960
2660,6436,19017
2666,6318,18951
2714,6413,19017
2723,6306,18989
2765,6386,19008
2776,6289,19007
2815,6363,19009
2825,6265,19009
2869,6346,19038
2873,6238,18999
2909,6302,18974
2919,6207,18981
2966,6292,19021
2969,6185,18991
3010,6255,18984
3018,6159,18992
3067,6245,19030
3068,6138,19002
3112,6211,19013
3119,6118,19021
3157,6177,18986
3159,6074,18966
3210,6159,19014
3211,6056,18993
3254,6123,18986
3258,6028,18995
3307,6105,19015
3306,6000,18995
3355,6075,19015
3353,5972,18996
3401,6044,19007
3400,5942,18987
3452,6021,19026
3451,5921,19016
3495,5984,18999
3489,5878,18970
3544,5958,19009
3542,5859,19008
3597,5939,19045
3589,5830,19007
3643,5906,19036
3633,5797,18999
3672,5849,18955
3668,5750,18944
3734,5843,19039
3720,5730,18982
3779,5809,19029
3761,5692,18964
3822,5773,19011
3805,5659,18954
3863,5735,18993
3858,5641,19002
3913,5710,19022
3909,5618,19039
3956,5675,19013
3950,5580,19021
4003,5644,19023
3991,5544,19013
4040,5601,18986
4029,5502,18976
4098,5586,19052
4078,5475,19004
4137,5545,19034
4121,5441,19004
4175,5503,19007
4155,5396,18968
4223,5474,19026
4200,5364,18978
4264,5436,19017
4250,5339,19015
4300,5392,18990
4289,5300,19007
4348,5362,19008
4320,5251,18952
4394,5332,19037
4367,5222,18980
4432,5291,19019
4403,5180,18962
4466,5244,18982
4448,5148,18981
4512,5212,19001
4497,5121,19019
4561,5185,19039
4538,5084,19018
4591,5135,18993
4571,5039,18992
4639,5105,19031
4617,5008,19020
4677,5064,19022
4643,4955,18965
4709,5016,18985
4692,4927,19002
4748,4977,18986
4735,4892,19022
4797,4947,19023
4771,4851,19013
4829,4901,18995
4811,4813,19022
4869,4862,19006
4825,4750,18930
4914,4829,19033
4888,4734,19033
4948,4784,19016
4913,4682,18987
4983,4741,19007
4947,4638,18968
5027,4706,19035
4990,4604,18997
5049,4651,18980
5028,4564,19006
5091,4613,18999
5074,4531,19045
5123,4567,18981
5101,4482,19017
5161,4527,18991
5134,4438,19008
5204,4490,19019
5173,4399,19027
5226,4436,18973
5207,4355,19018
5268,4399,19002
5227,4301,18972
5298,4351,18984
5271,4267,19010
5335,4310,18993
5304,4223,19010
5382,4277,19040
5336,4178,19001
5405,4224,19003
5369,4134,19001
5429,4173,18976
5391,4082,18964
5476,4139,19022
5437,4047,19021
5499,4086,18996
5461,3997,18994
5529,4039,18986
5478,3942,18938
5566,3998,19005
5506,3895,18930
5595,3951,18996
5552,3860,18985
5631,3907,19016
5587,3817,19005
5662,3861,19016
5609,3766,18978
5692,3815,19017
5640,3720,18977
5725,3769,19026
5652,3663,18922
5750,3720,19017
5705,3632,19006
5771,3667,18990
5719,3576,18960
5795,3617,18973
5768,3543,19035
5834,3576,19008
5789,3491,19007
5862,3529,19010
5796,3431,18943
5890,3480,19009
5831,3388,18971
5926,3437,19037
5853,3337,18953
5941,3381,19002
5884,3292,18973
5975,3336,19029
5907,3242,18963
5987,3280,18984
5939,3197,18991
6016,3232,18994
5960,3146,18973
6024,3174,18938
5993,3102,19001
6067,3133,18994
6034,3060,19056
6094,3085,19004
6017,2991,18928
6111,3031,18986
6051,2946,18955
6135,2981,18986
6088,2903,19002
6162,2932,18995
6098,2847,18965
6182,2880,18986
6123,2799,18976
6201,2829,18978
6127,2741,18920
6227,2780,18997
6183,2705,19031
6235,2722,18951
6192,2649,18995
6259,2672,18960
6199,2593,18949
6295,2628,19006
6228,2546,18977
6308,2573,18989
6247,2494,18977
6329,2521,18989
6263,2442,18968
6352,2470,18999
6292,2394,18997
6363,2415,18971
6306,2341,18988
6393,2368,19008
6316,2286,18960
6396,2310,18962
6323,2230,18923
6415,2257,18972
6348,2181,18951
6449,2210,19019
6376,2133,18989
6469,2158,19028
6392,2080,18989
6471,2100,18982
6401,2025,18961
6478,2044,18955
6426,1976,18990
6487,1989,18936
6437,1922,18980
6528,1944,19010
6445,1868,18963
6521,1884,18946
6458,1814,18953
6543,1833,18974
6469,1760,18944
6564,1781,18992
6472,1704,18917
6572,1726,18974
6500,1655,18963
6573,1669,18938
6504,1599,18936
6597,1617,18976
6521,1547,18955
6612,1564,18985
6529,1493,18936
6631,1511,19004
6537,1439,18927
6640,1457,18995
6566,1389,18983
6653,1402,19004
6554,1331,18919
6654,1346,18977
6573,1279,18947
6665,1292,18976
6592,1227,18974
6663,1235,18939
6557,1165,18844
6659,1178,18901
6594,1115,18927
6674,1124,18920
6578,1058,18852
6667,1067,18873
6604,1007,18909
6663,1011,18847
6587,949,18835
6691,959,18902
6615,898,18900
6695,904,18893
6623,844,18900
6708,850,18912
6610,787,18845
6702,793,18875
6609,732,18827
6714,739,18893
6654,682,18947
6725,685,18912
6639,625,18881
6732,629,18922
6656,573,18919
6728,574,18894
6640,516,18864
6732,519,18894
6643,462,18864
6736,464,18894
6630,407,18818
6726,408,18858
6627,352,18800
6725,353,18849
6637,298,18819
6724,298,18840
6638,244,18819
6717,242,18812
6639,190,18818
6735,188,18858
6640,135,18819
6743,133,18877
6681,81,18939
6763,78,18941
6754,27,19152
6828,23,19124
6813,-28,19326
6853,-33,19198
6814,-84,19326
6869,-89,19245
6828,-140,19373
6834,-145,19146
6835,-197,19400
6848,-202,19191
6823,-253,19372
6847,-258,19201
6784,-306,19260
6882,-315,19311
6859,-366,19491
6928,-374,19449
6915,-426,19667
6922,-431,19439
6910,-483,19667
6897,-486,19382
6906,-539,19667
6900,-543,19401
6932,-598,19760
6957,-605,19586
6910,-654,19704
6907,-658,19456
6834,-703,19502
6935,-718,19548
6790,-755,19392
7013,-784,19798
6880,-822,19676
6982,-839,19724
6886,-880,19715
6918,-889,19558
6917,-942,19824
6884,-942,19486
6874,-994,19723
6953,-1009,19706
6878,-1052,19760
6894,-1059,19559
6828,-1102,19640
6929,-1122,19688
6719,-1141,19346
6945,-1184,19770
6802,-1212,19622
6943,-1242,19789
6825,-1274,19713
6875,-1288,19624
6817,-1331,19723
6840,-1339,19550
6836,-1392,19815
6792,-1388,19439
6799,-1443,19741
6833,-1454,19595
6787,-1498,19741
6890,-1526,19798
6658,-1527,19392
6861,-1578,19752
6603,-1572,19261
6791,-1621,19587
6552,-1617,19150
6629,-1640,19143
6682,-1707,19584
6660,-1705,19274
6719,-1775,19741
6655,-1762,19301
6657,-1817,19594
6619,-1811,19236
6609,-1863,19493
6701,-1893,19531
6472,-1881,19123
6728,-1960,19659
6510,-1950,19289
6649,-1996,19467
6617,-2042,19667
6511,-2013,19098
6532,-2075,19455
6526,-2077,19200
6436,-2102,19216
6660,-2180,19659
6400,-2149,19153
6595,-2218,19513
6382,-2201,19152
6478,-2238,19209
6408,-2269,19290
6421,-2277,19089
6380,-2318,19262
6408,-2332,19107
6384,-2380,19337
6444,-2406,19283
6341,-2423,19264
6443,-2466,19339
6311,-2471,19226
6404,-2511,19282
6287,-2521,19216
6376,-2561,19255
6317,-2592,19373
6321,-2597,19145
6286,-2641,19346
6344,-2668,19283
6312,-2713,19493
6308,-2715,19247
6294,-2766,19511
6306,-2775,19310
6260,-2813,19472
6333,-2849,19467
6320,-2902,19740
6290,-2892,19401
6297,-2954,19740
6365,-2990,19713
6277,-3008,19759
6343,-3044,19722
6232,-3049,19684
6305,-3089,19676
6003,-2998,19019
6289,-3145,19713
5925,-3020,18846
6207,-3168,19528
5878,-3057,18773
5978,-3113,18866
5875,-3117,18847
5937,-3153,18812
5838,-3159,18800
5895,-3194,18766
5814,-3208,18809
5881,-3249,18803
5789,-3256,18809
5860,-3301,18821
5772,-3310,18846
5829,-3346,18802
5737,-3352,18818
5811,-3400,18840
5720,-3405,18855
5778,-3444,18820
5700,-3457,18883
5753,-3493,18830
5677,-3507,18891
5719,-3537,18811
5663,-3563,18946
5710,-3596,18875
5615,-3598,18882
5679,-3642,18865
5591,-3647,18900
5641,-3683,18838
5568,-3697,18917
5638,-3747,18929
5512,-3725,18825
5583,-3777,18848
5481,-3770,18825
5562,-3830,18883
5453,-3817,18834
5534,-3877,18892
5429,-3866,18862
5487,-3912,18837
5409,-3920,18898
5459,-3959,18846
5362,-3953,18843
5420,-3999,18828
5340,-4004,18880
5388,-4044,18827
5297,-4040,18842
5366,-4096,18864
5294,-4107,18953
5325,-4135,18835
5237,-4132,18860
5310,-4193,18900
5204,-4175,18860
5262,-4226,18854
5207,-4249,19000
5236,-4276,18881
5175,-4293,19010
5236,-4348,19011
5133,-4329,18982
5199,-4389,19003
5092,-4367,18963
5159,-4428,18984
5055,-4407,18953
5129,-4475,19002
5030,-4458,18990
5096,-4520,19021
4998,-4503,19008
5048,-4552,18974
4954,-4538,18980
5011,-4594,18973
4920,-4581,18990
4986,-4647,19019
4884,-4623,18999
4930,-4670,18945
4846,-4662,18988
4905,-4723,19000
4815,-4709,19016
4861,-4758,18972
4769,-4741,18989
4833,-4808,19018
4745,-4794,19044
4783,-4837,18972
4692,-4818,18978
4738,-4870,18943
4657,-4861,18996
4706,-4916,18971
4622,-4904,19015
4673,-4962,18999
4580,-4940,19005
4632,-4999,18998
4548,-4987,19042
4585,-5031,18970
4488,-5003,18959
4543,-5067,18961
4467,-5061,19042
4500,-5103,18951
4421,-5092,19012
4469,-5152,18996
4384,-5134,19031
4425,-5185,18988
4324,-5148,18948
4377,-5215,18959
4286,-5188,18966
4336,-5252,18959
4252,-5233,19003
4297,-5293,18977
4205,-5263,18974
4263,-5339,19013
4169,-5306,19011
4212,-5364,18976
4126,-5339,19002
4176,-5408,19013
4078,-5368,18982
4128,-5438,18994
4035,-5401,18982
4083,-5469,18984
3989,-5432,18973
4033,-5496,18956
3948,-5469,18981
4002,-5548,19020
3904,-5501,18981
3948,-5568,18974
3863,-5539,18999
3911,-5612,19010
3825,-5581,19036
3856,-5630,18964
3776,-5607,19017
3805,-5655,18936
3732,-5640,19016
3763,-5692,18954
3684,-5669,19007
3726,-5738,18999
3630,-5686,18961
3675,-5762,18981
3591,-5726,18998
3638,-5806,19026
3549,-5764,19025
3588,-5831,19008
3488,-5769,18941
3543,-5865,19017
3452,-5816,18996
3481,-5869,18933
3403,-5842,18986
3443,-5914,18988
3356,-5870,18986
3406,-5960,19044
3307,-5895,18976
3347,-5970,18979
3253,-5911,18939
3297,-5995,18968
3224,-5972,19050
3254,-6032,19005
3180,-6006,19066
3206,-6059,19005
3125,-6021,19030
3158,-6090,19014
3064,-6021,18946
3105,-6108,18985
3021,-6059,18983
3053,-6128,18967
2972,-6083,18983
3013,-6171,19021
2925,-6113,18991
2956,-6182,18975
2879,-6144,19019
2906,-6206,18975
2827,-6162,18990
2856,-6231,18975
2776,-6185,18990
2807,-6258,18983
2726,-6208,18989
2759,-6288,19001
2680,-6241,19016
2708,-6309,18991
2620,-6240,18942
2659,-6336,19009
2580,-6286,19016
2604,-6350,18981
2531,-6312,19034
2556,-6379,18999
2481,-6335,19033
2508,-6409,19027
2426,-6346,19005
2449,-6413,18970
2376,-6371,19014
2397,-6431,18960
2327,-6397,19032
2345,-6452,18959
2268,-6395,18967
2295,-6476,18979
2225,-6438,19040
2243,-6496,18978
2163,-6425,18938
2195,-6528,19014
2119,-6468,19011
2142,-6544,19004
2067,-6487,19011
2090,-6563,19004
2011,-6492,18973
2032,-6564,18958
1959,-6509,18974
1981,-6588,18976
1910,-6537,19010
1928,-6608,18984
1854,-6544,18982
1878,-6635,19011
1810,-6590,19064
1826,-6654,19020
1754,-6596,19036
1766,-6649,18955
1695,-6586,18962
1720,-6693,19037
1646,-6618,19016
1665,-6702,19018
1596,-6644,19043
1608,-6702,18981
1542,-6659,19052
1554,-6716,18981
1486,-6662,19014
1502,-6744,19016
1431,-6668,18997
1450,-6767,19044
1381,-6697,19042
1394,-6768,19016
1327,-6705,19032
1343,-6797,19061
1269,-6697,18966
1280,-6765,18932
1219,-6732,19041
1229,-6792,18977
1165,-6741,19031
1175,-6807,18985
1111,-6751,19030
1121,-6826,19013
1057,-6768,19048
1063,-6814,18948
1004,-6783,19066
1015,-6870,19076
947,-6776,19019
958,-6866,19039
892,-6785,19019
901,-6868,19020
840,-6814,19073
848,-6886,19047
783,-6796,18998
793,-6895,19047
730,-6819,19044
737,-6899,19037
674,-6813,19007
680,-6884,18972
620,-6826,19025
626,-6907,19017
565,-6837,19033
570,-6911,19007
509,-6823,18978
514,-6911,18998
455,-6847,19033
459,-6927,19026
400,-6855,19041
402,-6914,18968
346,-6858,19031
348,-6943,19042
290,-6855,19012
292,-6935,19004
236,-6877,19067
237,-6942,19013
180,-6864,19021
181,-6947,19022
125,-6863,19011
125,-6927,18957
70,-6859,18992
69,-6936,18975
15,-6882,19046
14,-6948,19002
-40,-6870,19009
-42,-6950,19001
-95,-6861,18981
-98,-6950,19001
-151,-6880,19036
-154,-6941,18973
-206,-6864,18989
-210,-6961,19027
-261,-6873,19016
-265,-6951,18999
-316,-6866,18997
-321,-6957,19016
-372,-6879,19033
-377,-6946,18988
-427,-6877,19033
-433,-6953,19016
-482,-6871,19023
-488,-6935,18969
-536,-6859,18995
-544,-6932,18969
-593,-6873,19040
-600,-6940,18996
-648,-6866,19030
-657,-6946,19022
-703,-6859,19021
-712,-6932,18995
-755,-6831,18956
-768,-6935,19012
-812,-6842,19002
-823,-6923,18993
-868,-6848,19028
-879,-6923,19012
-922,-6836,19009
-935,-6922,19020
-978,-6839,19037
-990,-6909,19001
-1033,-6832,19036
-1045,-6900,18991
-1087,-6822,19026
-1100,-6894,19001
-1142,-6817,19035
-1156,-6887,18999
-1197,-6808,19025
-1210,-6877,18989
-1256,-6822,19088
-1266,-6872,18998
-1304,-6778,18987
-1325,-6881,19052
-1360,-6778,19014
-1377,-6856,19007
-1413,-6765,19004
-1435,-6859,19042
-1470,-6764,19032
-1484,-6824,18968
-1522,-6746,19003
-1544,-6836,19032
-1577,-6739,19021
-1595,-6811,18995
-1630,-6723,19002
-1653,-6812,19031
-1683,-6708,18992
-1708,-6800,19031
-1734,-6686,18964
-1761,-6782,19012
-1791,-6684,18990
-1813,-6761,18984
-1846,-6677,19008
-1871,-6760,19019
-1900,-6663,19008
-1926,-6750,19028
-1956,-6658,19035
-1979,-6733,19018
-2007,-6637,19017
-2027,-6698,18963
-2056,-6610,18979
-2092,-6718,19063
-2113,-6605,19006
-2140,-6687,19017
-2169,-6599,19033
-2192,-6666,18997
-2222,-6586,19042
-2243,-6644,18978
-2272,-6560,19014
-2303,-6644,19034
-2325,-6545,19013
-2357,-6631,19042
-2379,-6531,19021
-2406,-6602,19005
-2431,-6512,19021
-2458,-6580,18994
-2484,-6497,19030
-2517,-6578,19040
-2533,-6469,19001
-2570,-6558,19040
-2587,-6456,19020
-2615,-6521,18984
-2639,-6436,19020
-2672,-6513,19020
-2695,-6428,19056
-2730,-6506,19057
-2738,-6389,18990
-2778,-6477,19028
-2792,-6375,19008
-2827,-6451,19009
-2845,-6358,19026
-2879,-6431,19018
-2892,-6328,18998
-2923,-6391,18962
-2906,-6227,18747
-2981,-6383,19007
-2846,-5974,17811
-2647,-5449,16457
-2682,-5518,16471
-2696,-5438,16484
-2725,-5495,16461
-2731,-5402,16438
-2771,-5478,16469
-2777,-5385,16447
-2810,-5446,16442
-2819,-5362,16436
-2855,-5428,16450
-2866,-5349,16464
-2902,-5413,16468
-2906,-5321,16445
-2946,-5391,16467
-2949,-5302,16454
-2985,-5363,16448
-2992,-5277,16443
-3022,-5328,16412
-3034,-5254,16443
-3065,-5305,16411
-3074,-5228,16433
-3114,-5293,16447
-3116,-5204,16433
-3154,-5264,16428
-3149,-5167,16386
-3202,-5251,16465
-3201,-5159,16441
-3232,-5207,16400
-3235,-5123,16405
-3270,-5177,16381
-3278,-5101,16413
-3317,-5160,16408
-3319,-5078,16412
-3353,-5127,16379
-3356,-5047,16393
-3392,-5099,16370
-3398,-5024,16402
-3427,-5064,16343
-3435,-4992,16384
-3475,-5048,16379
-3467,-4955,16347
-3510,-5014,16351
-3502,-4921,16318
-3560,-5001,16396
-3551,-4907,16363
-3588,-4958,16341
-3584,-4872,16336
-3634,-4938,16368
-3614,-4834,16299
-3668,-4903,16339
-3664,-4820,16343
-3707,-4875,16339
-3696,-4784,16316
-3740,-4838,16312
-3736,-4758,16325
-3779,-4809,16311
-3770,-4724,16306
-3811,-4773,16283
-3802,-4687,16278
-3841,-4733,16246
-3839,-4658,16277
-3859,-4680,16163
-3878,-4630,16277
-3912,-4668,16227
-3902,-4584,16221
-3952,-4641,16235
-3938,-4554,16220
-3988,-4610,16235
-4114,-4682,16808
-4208,-4787,16996
-4651,-5209,18894
-4723,-5287,18960
-4722,-5205,19014
-4788,-5276,19052
-4765,-5170,19023
-4826,-5234,19033
-4817,-5144,19058
-4880,-5209,19077
-4847,-5095,19011
-4913,-5162,19040
-4894,-5065,19040
-4951,-5120,19031
-4939,-5032,19057
-4987,-5078,19012
-4973,-4988,19029
-5035,-5047,19039
-5018,-4954,19047
-5073,-5006,19030
-5059,-4917,19055
-5109,-4963,19011
-5101,-4880,19064
-5147,-4922,19001
-5135,-4836,19046
-5201,-4896,19055
-5182,-4805,19072
-5231,-4847,19028
-5216,-4760,19053
-5260,-4798,18990
-5246,-4713,19026
-5318,-4775,19063
-5293,-4681,19062
-5358,-4735,19063
-5323,-4633,19034
-5397,-4695,19072
-5375,-4605,19089
-5437,-4656,19080
-5413,-4564,19088
-5470,-4610,19061
-5440,-4514,19051
-5510,-4570,19070
-5467,-4465,19023
-5540,-4522,19052
-5516,-4434,19069
-5574,-4478,19042
-5551,-4391,19068
-5615,-4439,19060
-5581,-4343,19049
-5646,-4392,19041
-5624,-4306,19076
-5679,-4346,19031
-5655,-4261,19068
-5723,-4310,19068
-5688,-4216,19056
-5762,-4269,19076
-5730,-4177,19084
-5798,-4225,19086
-5746,-4121,19028
-5815,-4168,19029
-5779,-4076,19029
-5852,-4125,19038
-5827,-4042,19073
-5888,-4082,19047
-5856,-3995,19064
-5926,-4040,19065
-5888,-3949,19063
-5964,-3998,19082
-5938,-3916,19128
-5986,-3946,19045
-5947,-3856,19053
-6001,-3889,18999
-5985,-3814,19071
-6059,-3859,19081
-6032,-3778,19126
-6096,-3816,19099
-6025,-3709,19006
-6115,-3762,19062
-6066,-3669,19043
-6140,-3711,19043
-6093,-3620,19033
-6177,-3668,19071
-6134,-3581,19069
-6207,-3621,19070
-6154,-3528,19041
-6224,-3566,19033
-6191,-3486,19069
-6268,-3527,19079
-6221,-3439,19078
-6283,-3470,19042
-6257,-3395,19105
-6327,-3431,19087
-6258,-3332,19022
-6333,-3370,19022
-6296,-3290,19058
-6376,-3329,19068
-6319,-3240,19049
-6397,-3277,19049
-6356,-3196,19076
-6426,-3229,19057
-6375,-3143,19057
-6441,-3174,19030
-6394,-3091,19038
-6476,-3128,19058
-6423,-3044,19046
-6495,-3076,19038
-6453,-2997,19064
-6526,-3028,19057
-6471,-2943,19046
-6551,-2977,19056
-6503,-2897,19073
-6575,-2927,19055
-6520,-2844,19055
-6593,-2873,19037
-6527,-2787,19009
-6603,-2817,19000
-6563,-2742,19044
-6646,-2774,19064
-6594,-2694,19072
-6666,-2721,19054
-6606,-2640,19044
-6682,-2668,19036
-6618,-2585,19017
-6704,-2616,19035
-6638,-2533,19017
-6736,-2568,19072
-6672,-2487,19052
-6751,-2514,19053
-6692,-2436,19051
-6771,-2462,19053
-6715,-2385,19061
-6797,-2411,19070
-6739,-2334,19079
-6814,-2357,19061
-6755,-2281,19070
-6828,-2303,19052
-6770,-2227,19061
-6832,-2245,19006
-6784,-2174,19051
-6866,-2197,19051
-6801,-2121,19050
-6893,-2147,19078
-6823,-2070,19059
-6914,-2095,19087
-6830,-2014,19031
-6921,-2038,19059
-6881,-1971,19132
-6933,-1983,19050
-6861,-1908,19031
-6929,-1924,18995
-6901,-1861,19095
-6964,-1876,19050
-6908,-1806,19076
-6983,-1823,19058
-6923,-1752,19076
-6973,-1762,18984
-6926,-1696,19048
-7016,-1715,19067
-6924,-1638,19003
-7022,-1659,19049
-6952,-1586,19038
-7046,-1605,19076
-6964,-1533,19038
-7052,-1549,19057
-6976,-1479,19038
-7062,-1494,19047
-6984,-1424,19029
-7074,-1440,19047
-7004,-1372,19056
-7086,-1385,19047
-7019,-1318,19066
-7096,-1330,19047
-7018,-1261,19027
-7107,-1275,19046
-7031,-1208,19037
-7118,-1220,19046
-7054,-1155,19074
-7128,-1164,19046
-7070,-1102,19091
-7135,-1109,19046
-7065,-1045,19054
-7155,-1056,19073
-7076,-990,19064
-7147,-997,19027
-7083,-935,19054
-7160,-943,19036
-7085,-880,19045
-7172,-888,19055
-7084,-824,19017
-7166,-830,19018
-7087,-768,19008
-7176,-775,19027
-7099,-714,19026
-7187,-720,19035
-7088,-658,18980
-7179,-663,18998
-7115,-605,19035
-7206,-609,19053
-7126,-550,19053
-7203,-553,19035
-7120,-494,19025
-7215,-497,19053
-7140,-439,19071
-7200,-440,19008
-7130,-384,19034
-7228,-386,19071
-7142,-329,19052
-7231,-330,19071
-7127,-273,19006
-7231,-273,19061
-7146,-218,19052
-7235,-217,19061
-7131,-162,19006
-7229,-161,19042
-7152,-107,19061
-7223,-105,19024
-7162,-52,19079
-7231,-49,19042
-7144,4,19033
-7232,7,19042
-7144,59,19033
-7239,63,19060
-7130,114,18996
-7237,119,19061
-7143,170,19033
-7244,176,19079
-7151,226,19060
-7232,232,19051
-7146,281,19050
-7237,288,19069
-7146,336,19051
-7216,343,19014
-7180,394,19151
-7217,399,19023
-7129,446,19023
-7215,455,19033
-7125,502,19023
-7202,511,19005
-7131,558,19051
-7212,568,19041
-7114,612,19013
-7204,623,19032
-7106,667,19004
-7193,678,19014
-7109,723,19022
-7202,735,19050
-7104,778,19031
-7182,790,19013
